rid,winningTime,ncond,class,age,decimalPrice,isFav,outHandicap,RPR,OR,TR,runners,res_win
402064,325.4,5,1,6,0.0588235294117647,0.0,2.54135893648449,141.0,149.0,72.0,25.0,0.0
402064,325.4,5,1,7,0.0666666666666666,0.0,2.54135893648449,130.0,138.0,59.0,25.0,0.0
402064,325.4,5,1,10,0.0149253731343283,0.0,2.54135893648449,129.0,138.0,58.0,25.0,0.0
402064,325.4,5,1,6,0.0294117647058823,0.0,2.54135893648449,134.0,145.0,62.0,25.0,0.0
402064,325.4,5,1,10,0.0384615384615384,0.0,2.54135893648449,120.0,142.0,51.0,25.0,0.0
402064,325.4,5,1,7,0.0196078431372549,0.0,2.54135893648449,125.0,148.0,56.0,25.0,0.0
402064,325.4,5,1,8,0.0149253731343283,0.0,2.54135893648449,119.0,143.0,49.0,25.0,0.0
402064,325.4,5,1,8,0.024390243902439,0.0,2.54135893648449,132.0,154.0,60.0,25.0,0.0
402065,250.03,5,1,9,0.1428571428571428,0.0,2.54135893648449,173.0,165.0,147.0,5.0,1.0
402065,250.03,5,1,7,0.125,0.0,2.54135893648449,164.0,160.0,135.0,5.0,0.0
402065,250.03,5,1,9,0.0294117647058823,0.0,2.54135893648449,160.0,160.0,130.0,5.0,0.0
402065,250.03,5,1,7,0.7142857142857143,1.0,2.54135893648449,162.0,170.0,130.0,5.0,0.0
402065,250.03,5,1,8,0.0909090909090909,0.0,2.54135893648449,128.0,163.0,86.0,5.0,0.0
402066,549.6,5,2,6,0.25,0.0,2.54135893648449,171.0,152.0,41.0,14.0,1.0
402066,549.6,5,2,10,0.5789473684210527,1.0,2.54135893648449,155.0,171.0,28.0,14.0,0.0
402066,549.6,5,2,11,0.0294117647058823,0.0,2.54135893648449,139.0,137.0,13.0,14.0,0.0
402066,549.6,5,2,7,0.0294117647058823,0.0,2.54135893648449,132.0,137.0,11.0,14.0,0.0
402066,549.6,5,2,12,0.0588235294117647,0.0,2.54135893648449,131.0,149.0,10.0,14.0,0.0
402066,549.6,5,2,12,0.0099009900990099,0.0,2.54135893648449,131.0,145.0,9.0,14.0,0.0
402066,549.6,5,2,11,0.1,0.0,2.54135893648449,123.0,158.0,1.0,14.0,0.0
402067,252.08,5,1,4,0.1176470588235294,0.0,2.54135893648449,138.0,138.0,130.0,22.0,1.0
402067,252.08,5,1,4,0.0588235294117647,0.0,2.54135893648449,132.0,133.0,124.0,22.0,0.0
402067,252.08,5,1,4,0.0666666666666666,0.0,2.54135893648449,128.0,133.0,120.0,22.0,0.0
402067,252.08,5,1,4,0.0476190476190476,0.0,2.54135893648449,125.0,130.0,116.0,22.0,0.0
402067,252.08,5,1,4,0.1111111111111111,0.0,2.54135893648449,122.0,129.0,113.0,22.0,0.0
402067,252.08,5,1,4,0.024390243902439,0.0,2.54135893648449,120.0,132.0,108.0,22.0,0.0
402067,252.08,5,1,4,0.0588235294117647,0.0,2.54135893648449,115.0,130.0,105.0,22.0,0.0
402067,252.08,5,1,4,0.0196078431372549,0.0,2.54135893648449,116.0,133.0,105.0,22.0,0.0
402067,252.08,5,1,4,0.0384615384615384,0.0,2.54135893648449,114.0,134.0,103.0,22.0,0.0
402067,252.08,5,1,4,0.0769230769230769,0.0,2.54135893648449,111.0,133.0,98.0,22.0,0.0
402067,252.08,5,1,4,0.0123456790123456,0.0,2.54135893648449,105.0,130.0,92.0,22.0,0.0
402067,252.08,5,1,4,0.0196078431372549,0.0,2.54135893648449,105.0,131.0,91.0,22.0,0.0
402067,252.08,5,1,4,0.0294117647058823,0.0,2.54135893648449,49.0,132.0,17.0,22.0,0.0
402068,246.06,5,1,5,0.0833333333333333,0.0,2.54135893648449,141.0,124.0,104.0,23.0,1.0
402068,246.06,5,1,6,0.3478260869565217,1.0,2.54135893648449,138.0,131.0,101.0,23.0,0.0
402068,246.06,5,1,5,0.1428571428571428,0.0,2.54135893648449,127.0,118.0,90.0,23.0,0.0
402068,246.06,5,1,4,0.0769230769230769,0.0,2.54135893648449,121.0,130.0,83.0,23.0,0.0
402068,246.06,5,1,6,0.024390243902439,0.0,2.54135893648449,122.0,119.0,81.0,23.0,0.0
402068,246.06,5,1,6,0.0769230769230769,0.0,2.54135893648449,111.0,124.0,70.0,23.0,0.0
402068,246.06,5,1,5,0.0149253731343283,0.0,2.54135893648449,117.0,114.0,75.0,23.0,0.0
402068,246.06,5,1,5,0.0099009900990099,0.0,2.54135893648449,116.0,116.0,75.0,23.0,0.0
402068,246.06,5,1,6,0.0294117647058823,0.0,2.54135893648449,116.0,122.0,74.0,23.0,0.0
402068,246.06,5,1,6,0.0099009900990099,0.0,2.54135893648449,112.0,114.0,70.0,23.0,0.0
402068,246.06,5,1,6,0.0384615384615384,0.0,2.54135893648449,103.0,124.0,58.0,23.0,0.0
402068,246.06,5,1,5,0.0099009900990099,0.0,2.54135893648449,101.0,102.0,56.0,23.0,0.0
402068,246.06,5,1,6,0.0666666666666666,0.0,2.54135893648449,93.0,122.0,48.0,23.0,0.0
402068,246.06,5,1,5,0.1111111111111111,0.0,2.54135893648449,99.0,130.0,54.0,23.0,0.0
402069,322.55,10,4,5,0.3333333333333333,1.0,2.54135893648449,128.0,124.0,82.0,8.0,1.0
402069,322.55,10,4,6,0.3076923076923077,0.0,2.54135893648449,127.0,125.0,81.0,8.0,0.0
402069,322.55,10,4,5,0.125,0.0,2.54135893648449,111.0,74.67707319605019,62.0,8.0,0.0
402069,322.55,10,4,6,0.2666666666666666,0.0,2.54135893648449,98.0,74.67707319605019,46.0,8.0,0.0
402069,322.55,10,4,6,0.0149253731343283,0.0,2.54135893648449,92.0,74.67707319605019,41.0,8.0,0.0
402069,322.55,10,4,5,0.024390243902439,0.0,2.54135893648449,60.0,74.67707319605019,4.0,8.0,0.0
402070,323.1,10,4,5,0.2222222222222222,1.0,2.54135893648449,118.0,107.0,95.0,14.0,1.0
402070,323.1,10,4,7,0.1666666666666666,0.0,2.54135893648449,101.0,98.0,83.0,14.0,0.0
402070,323.1,10,4,6,0.0434782608695652,0.0,2.54135893648449,97.0,97.0,79.0,14.0,0.0
402070,323.1,10,4,8,0.1111111111111111,0.0,2.54135893648449,97.0,100.0,79.0,14.0,0.0
402070,323.1,10,4,6,0.0099009900990099,0.0,2.54135893648449,71.0,90.0,50.0,14.0,0.0
402070,323.1,10,4,10,0.1,0.0,2.54135893648449,58.0,77.0,37.0,14.0,0.0
402070,323.1,10,4,7,0.0588235294117647,0.0,2.54135893648449,65.0,84.0,41.0,14.0,0.0
402070,323.1,10,4,6,0.0833333333333333,0.0,2.54135893648449,47.0,94.0,21.0,14.0,0.0
402071,246.1,10,5,4,0.1111111111111111,0.0,2.54135893648449,103.0,98.0,72.0,9.0,1.0
402071,246.1,10,5,8,0.0769230769230769,0.0,2.54135893648449,101.0,98.0,71.0,9.0,0.0
402071,246.1,10,5,8,0.2307692307692307,0.0,2.54135893648449,86.0,83.0,55.0,9.0,0.0
402071,246.1,10,5,10,0.1111111111111111,0.0,2.54135893648449,85.0,83.0,53.0,9.0,0.0
402071,246.1,10,5,5,0.2,0.0,2.54135893648449,91.0,100.0,53.0,9.0,0.0
402071,246.1,10,5,8,0.0769230769230769,0.0,2.54135893648449,71.0,81.0,33.0,9.0,0.0
402072,383.15,5,5,10,0.1111111111111111,0.0,2.54135893648449,91.0,78.0,80.0,12.0,1.0
402072,383.15,5,5,8,0.0476190476190476,0.0,2.54135893648449,98.0,87.0,87.0,12.0,0.0
402072,383.15,5,5,8,0.0833333333333333,0.0,2.54135893648449,79.0,82.0,69.0,12.0,0.0
402072,383.15,5,5,7,0.0588235294117647,0.0,2.54135893648449,83.0,96.0,71.0,12.0,0.0
402072,383.15,5,5,8,0.1428571428571428,0.0,2.54135893648449,59.0,75.0,50.0,12.0,0.0
402072,383.15,5,5,7,0.2857142857142857,1.0,2.54135893648449,67.0,84.0,58.0,12.0,0.0
402073,321.75,5,5,9,0.0769230769230769,0.0,2.54135893648449,92.0,77.0,73.0,8.0,1.0
402073,321.75,5,5,10,0.1,0.0,2.54135893648449,92.0,82.0,74.0,8.0,0.0
402073,321.75,5,5,10,0.1333333333333333,0.0,2.54135893648449,89.0,85.0,71.0,8.0,0.0
402073,321.75,5,5,7,0.2666666666666666,0.0,2.54135893648449,95.0,102.0,72.0,8.0,0.0
402073,321.75,5,5,10,0.0588235294117647,0.0,2.54135893648449,81.0,92.0,62.0,8.0,0.0
402073,321.75,5,5,7,0.1428571428571428,0.0,2.54135893648449,86.0,94.0,63.0,8.0,0.0
402073,321.75,5,5,10,0.0588235294117647,0.0,2.54135893648449,43.0,75.0,17.0,8.0,0.0
402074,249.75,10,5,5,0.4545454545454545,1.0,2.54135893648449,117.0,124.0,50.0,14.0,1.0
402074,249.75,10,5,4,0.2222222222222222,0.0,2.54135893648449,106.0,74.67707319605019,40.0,14.0,0.0
402074,249.75,10,5,5,0.0476190476190476,0.0,2.54135893648449,113.0,74.67707319605019,47.0,14.0,0.0
402074,249.75,10,5,7,0.0196078431372549,0.0,2.54135893648449,111.0,74.67707319605019,44.0,14.0,0.0
402074,249.75,10,5,5,0.1333333333333333,0.0,2.54135893648449,104.0,116.0,33.0,14.0,0.0
402074,249.75,10,5,5,0.0149253731343283,0.0,2.54135893648449,91.0,106.0,12.0,14.0,0.0
402074,249.75,10,5,6,0.0769230769230769,0.0,2.54135893648449,88.0,74.67707319605019,9.0,14.0,0.0
402075,236.1,10,5,5,0.4210526315789473,1.0,2.54135893648449,123.0,74.67707319605019,91.0,14.0,1.0
402075,236.1,10,5,5,0.1428571428571428,0.0,2.54135893648449,110.0,74.67707319605019,80.0,14.0,0.0
402075,236.1,10,5,5,0.1538461538461538,0.0,2.54135893648449,109.0,74.67707319605019,79.0,14.0,0.0
402075,236.1,10,5,5,0.125,0.0,2.54135893648449,103.0,74.67707319605019,70.0,14.0,0.0
402075,236.1,10,5,4,0.0833333333333333,0.0,2.54135893648449,86.0,74.67707319605019,48.0,14.0,0.0
402075,236.1,10,5,5,0.0099009900990099,0.0,2.54135893648449,86.0,74.67707319605019,47.0,14.0,0.0
402075,236.1,10,5,5,0.1,0.0,2.54135893648449,82.0,74.67707319605019,40.0,14.0,0.0
402075,236.1,10,5,4,0.0588235294117647,0.0,2.54135893648449,73.0,74.67707319605019,30.0,14.0,0.0
402076,73.14,13,5,3,0.1818181818181818,0.0,2.54135893648449,78.0,69.0,63.0,12.0,1.0
402076,73.14,13,5,3,0.1666666666666666,0.0,2.54135893648449,67.0,66.0,50.0,12.0,0.0
402076,73.14,13,5,3,0.2,1.0,2.54135893648449,69.0,70.0,52.0,12.0,0.0
402076,73.14,13,5,3,0.0476190476190476,0.0,2.54135893648449,57.0,64.0,38.0,12.0,0.0
402076,73.14,13,5,3,0.0149253731343283,0.0,2.54135893648449,49.0,62.0,29.0,12.0,0.0
402076,73.14,13,5,3,0.1666666666666666,0.0,2.54135893648449,53.0,69.0,32.0,12.0,0.0
402076,73.14,13,5,3,0.0149253731343283,0.0,2.54135893648449,36.0,55.0,13.0,12.0,0.0
402076,73.14,13,5,3,0.0476190476190476,0.0,2.54135893648449,37.0,58.0,14.0,12.0,0.0
402077,86.2,13,5,3,0.5,1.0,2.54135893648449,84.0,74.67707319605019,64.0,8.0,1.0
402077,86.2,13,5,3,0.2222222222222222,0.0,2.54135893648449,76.0,73.0,56.0,8.0,0.0
402077,86.2,13,5,3,0.1176470588235294,0.0,2.54135893648449,60.0,74.67707319605019,39.0,8.0,0.0
402077,86.2,13,5,3,0.25,0.0,2.54135893648449,67.0,74.67707319605019,45.0,8.0,0.0
402077,86.2,13,5,3,0.0099009900990099,0.0,2.54135893648449,41.0,74.67707319605019,16.0,8.0,0.0
402077,86.2,13,5,3,0.0666666666666666,0.0,2.54135893648449,37.0,74.67707319605019,12.0,8.0,0.0
402077,86.2,13,5,3,0.0294117647058823,0.0,2.54135893648449,29.0,74.67707319605019,3.0,8.0,0.0
402078,142.4,13,4,3,0.2857142857142857,0.0,2.54135893648449,80.0,76.0,44.0,6.0,1.0
402078,142.4,13,4,3,0.0196078431372549,0.0,2.54135893648449,67.0,68.0,29.0,6.0,0.0
402078,142.4,13,4,3,0.2222222222222222,0.0,2.54135893648449,78.0,80.0,40.0,6.0,0.0
402078,142.4,13,4,3,0.0769230769230769,0.0,2.54135893648449,63.0,73.0,24.0,6.0,0.0
402078,142.4,13,4,3,0.3076923076923077,1.0,2.54135893648449,61.0,77.0,21.0,6.0,0.0
402079,209.33,13,3,6,0.2857142857142857,1.0,2.54135893648449,102.0,92.0,56.0,10.0,1.0
402079,209.33,13,3,9,0.25,0.0,2.54135893648449,98.0,91.0,52.0,10.0,0.0
402079,209.33,13,3,7,0.0476190476190476,0.0,2.54135893648449,92.0,88.0,46.0,10.0,0.0
402079,209.33,13,3,5,0.2,0.0,2.54135893648449,98.0,96.0,52.0,10.0,0.0
402079,209.33,13,3,4,0.1538461538461538,0.0,2.54135893648449,77.0,76.0,31.0,10.0,0.0
402079,209.33,13,3,9,0.0769230769230769,0.0,2.54135893648449,75.0,80.0,29.0,10.0,0.0
402079,209.33,13,3,5,0.0666666666666666,0.0,2.54135893648449,66.0,78.0,19.0,10.0,0.0
402079,209.33,13,3,5,0.0196078431372549,0.0,2.54135893648449,66.0,79.0,19.0,10.0,0.0
402079,209.33,13,3,9,0.0384615384615384,0.0,2.54135893648449,55.0,73.0,8.0,10.0,0.0
402079,209.33,13,3,7,0.024390243902439,0.0,2.54135893648449,65.0,87.0,17.0,10.0,0.0
402080,100.9,13,6,3,0.1428571428571428,0.0,2.54135893648449,74.0,71.0,52.0,13.0,1.0
402080,100.9,13,6,3,0.0476190476190476,0.0,2.54135893648449,49.0,56.0,22.0,13.0,0.0
402080,100.9,13,6,3,0.0833333333333333,0.0,2.54135893648449,57.0,65.0,29.0,13.0,0.0
402080,100.9,13,6,3,0.1111111111111111,0.0,2.54135893648449,48.0,58.0,19.0,13.0,0.0
402080,100.9,13,6,3,0.0099009900990099,0.0,2.54135893648449,39.0,65.0,5.0,13.0,0.0
402080,100.9,13,6,3,0.0666666666666666,0.0,2.54135893648449,37.0,65.0,2.0,13.0,0.0
402081,99.77,13,6,4,0.2222222222222222,0.0,2.54135893648449,74.0,65.0,53.0,13.0,1.0
402081,99.77,13,6,5,0.25,1.0,2.54135893648449,63.0,59.0,40.0,13.0,0.0
402081,99.77,13,6,6,0.0666666666666666,0.0,2.54135893648449,66.0,64.0,43.0,13.0,0.0
402081,99.77,13,6,5,0.0666666666666666,0.0,2.54135893648449,65.0,65.0,42.0,13.0,0.0
402081,99.77,13,6,11,0.0769230769230769,0.0,2.54135893648449,59.0,62.0,34.0,13.0,0.0
402081,99.77,13,6,4,0.0588235294117647,0.0,2.54135893648449,60.0,65.0,35.0,13.0,0.0
402081,99.77,13,6,7,0.0476190476190476,0.0,2.54135893648449,52.0,59.0,27.0,13.0,0.0
402081,99.77,13,6,5,0.1666666666666666,0.0,2.54135893648449,56.0,64.0,30.0,13.0,0.0
402081,99.77,13,6,5,0.0196078431372549,0.0,2.54135893648449,54.0,65.0,27.0,13.0,0.0
402081,99.77,13,6,4,0.1538461538461538,0.0,2.54135893648449,50.0,65.0,21.0,13.0,0.0
402082,87.11,13,6,4,0.25,1.0,2.54135893648449,52.0,45.0,36.0,13.0,1.0
402082,87.11,13,6,4,0.0588235294117647,0.0,2.54135893648449,56.0,50.0,39.0,13.0,0.0
402082,87.11,13,6,4,0.0833333333333333,0.0,2.54135893648449,47.0,45.0,29.0,13.0,0.0
402082,87.11,13,6,6,0.0588235294117647,0.0,2.54135893648449,51.0,54.0,32.0,13.0,0.0
402082,87.11,13,6,4,0.0149253731343283,0.0,2.54135893648449,33.0,45.0,12.0,13.0,0.0
402083,86.27,13,6,7,0.3478260869565217,1.0,2.54135893648449,63.0,56.0,59.0,11.0,1.0
402083,86.27,13,6,5,0.1818181818181818,0.0,2.54135893648449,59.0,53.0,54.0,11.0,0.0
402083,86.27,13,6,4,0.0909090909090909,0.0,2.54135893648449,52.0,51.0,47.0,11.0,0.0
402083,86.27,13,6,4,0.1538461538461538,0.0,2.54135893648449,45.0,46.0,39.0,11.0,0.0
402083,86.27,13,6,7,0.1818181818181818,0.0,2.54135893648449,52.0,54.0,45.0,11.0,0.0
402083,86.27,13,6,5,0.0196078431372549,0.0,1.0,40.0,46.0,32.0,11.0,0.0
402083,86.27,13,6,7,0.0666666666666666,0.0,2.54135893648449,38.0,46.0,30.0,11.0,0.0
402083,86.27,13,6,5,0.0588235294117647,0.0,2.54135893648449,29.0,48.0,19.0,11.0,0.0
402083,86.27,13,6,8,0.0196078431372549,0.0,1.0,19.0,46.0,8.0,11.0,0.0
402083,86.27,13,6,12,0.0149253731343283,0.0,1.0,16.0,46.0,5.0,11.0,0.0
402084,129.77,0,6,6,0.25,1.0,2.54135893648449,67.0,60.0,23.0,10.0,1.0
402084,129.77,0,6,4,0.1111111111111111,0.0,2.54135893648449,63.0,58.0,19.0,10.0,0.0
402084,129.77,0,6,6,0.1333333333333333,0.0,2.54135893648449,60.0,57.0,16.0,10.0,0.0
402084,129.77,0,6,5,0.25,1.0,2.54135893648449,57.0,55.0,12.0,10.0,0.0
402084,129.77,0,6,5,0.0666666666666666,0.0,2.54135893648449,55.0,59.0,9.0,10.0,0.0
402085,130.52,0,6,7,0.1666666666666666,0.0,2.54135893648449,67.0,61.0,15.0,11.0,1.0
402085,130.52,0,6,5,0.2222222222222222,1.0,2.54135893648449,66.0,62.0,13.0,11.0,0.0
402085,130.52,0,6,7,0.125,0.0,2.54135893648449,58.0,59.0,5.0,11.0,0.0
402086,128.54,0,6,3,0.1,0.0,2.54135893648449,75.0,74.67707319605019,34.0,10.0,1.0
402086,128.54,0,6,3,0.1818181818181818,0.0,2.54135893648449,72.0,72.0,31.0,10.0,0.0
402086,128.54,0,6,3,0.1333333333333333,0.0,2.54135893648449,68.0,74.67707319605019,26.0,10.0,0.0
402086,128.54,0,6,4,0.0099009900990099,0.0,2.54135893648449,66.0,74.67707319605019,27.0,10.0,0.0
402086,128.54,0,6,3,0.0769230769230769,0.0,2.54135893648449,59.0,74.67707319605019,16.0,10.0,0.0
402087,87.91,0,5,3,0.5,1.0,2.54135893648449,67.0,74.67707319605019,24.0,12.0,1.0
402087,87.91,0,5,3,0.1428571428571428,0.0,2.54135893648449,73.0,74.67707319605019,21.0,12.0,0.0
402087,87.91,0,5,3,0.1176470588235294,0.0,2.54135893648449,60.0,74.67707319605019,16.0,12.0,0.0
402087,87.91,0,5,3,0.0476190476190476,0.0,2.54135893648449,57.0,74.67707319605019,13.0,12.0,0.0
402087,87.91,0,5,3,0.0149253731343283,0.0,2.54135893648449,53.0,74.67707319605019,8.0,12.0,0.0
402088,85.11,0,2,4,0.1111111111111111,0.0,2.54135893648449,101.0,93.0,64.0,7.0,1.0
402088,85.11,0,2,6,0.2666666666666666,0.0,2.54135893648449,110.0,103.0,72.0,7.0,0.0
402088,85.11,0,2,4,0.1333333333333333,0.0,2.54135893648449,89.0,85.0,51.0,7.0,0.0
402088,85.11,0,2,5,0.0909090909090909,0.0,2.54135893648449,95.0,92.0,56.0,7.0,0.0
402088,85.11,0,2,4,0.1428571428571428,0.0,2.54135893648449,95.0,96.0,56.0,7.0,0.0
402088,85.11,0,2,5,0.1,0.0,2.54135893648449,80.0,87.0,40.0,7.0,0.0
402089,85.69,0,5,3,0.125,0.0,2.54135893648449,76.0,71.0,68.0,10.0,1.0
402089,85.69,0,5,3,0.2857142857142857,1.0,2.54135893648449,76.0,75.0,68.0,10.0,0.0
402089,85.69,0,5,3,0.0769230769230769,0.0,2.54135893648449,69.0,72.0,60.0,10.0,0.0
402089,85.69,0,5,3,0.1666666666666666,0.0,2.54135893648449,70.0,75.0,61.0,10.0,0.0
402089,85.69,0,5,3,0.0588235294117647,0.0,2.54135893648449,60.0,69.0,50.0,10.0,0.0
402089,85.69,0,5,3,0.0769230769230769,0.0,2.54135893648449,61.0,76.0,50.0,10.0,0.0
402089,85.69,0,5,3,0.1428571428571428,0.0,2.54135893648449,59.0,75.0,47.0,10.0,0.0
402089,85.69,0,5,3,0.0294117647058823,0.0,2.54135893648449,47.0,68.0,35.0,10.0,0.0
402089,85.69,0,5,3,0.0588235294117647,0.0,2.54135893648449,45.0,68.0,33.0,10.0,0.0
402090,72.57,0,6,9,0.125,0.0,2.54135893648449,61.0,53.0,57.0,11.0,1.0
402090,72.57,0,6,5,0.2222222222222222,1.0,2.54135893648449,57.0,53.0,52.0,11.0,0.0
402090,72.57,0,6,6,0.2,0.0,2.54135893648449,53.0,54.0,45.0,11.0,0.0
402090,72.57,0,6,7,0.0909090909090909,0.0,2.54135893648449,51.0,54.0,43.0,11.0,0.0
402090,72.57,0,6,6,0.0476190476190476,0.0,2.54135893648449,50.0,54.0,41.0,11.0,0.0
402036,128.8,0,4,4,0.1818181818181818,0.0,2.54135893648449,70.0,63.0,28.0,5.0,1.0
402036,128.8,0,4,4,0.6190476190476191,1.0,2.54135893648449,76.0,74.67707319605019,34.0,5.0,0.0
402036,128.8,0,4,4,0.2,0.0,2.54135893648449,64.0,66.0,21.0,5.0,0.0
402037,99.6,0,4,3,0.4761904761904762,1.0,2.54135893648449,85.0,79.0,55.0,5.0,1.0
402037,99.6,0,4,3,0.1818181818181818,0.0,2.54135893648449,79.0,79.0,49.0,5.0,0.0
402037,99.6,0,4,3,0.0666666666666666,0.0,2.54135893648449,77.0,78.0,46.0,5.0,0.0
402037,99.6,0,4,3,0.0666666666666666,0.0,2.54135893648449,65.0,76.0,32.0,5.0,0.0
402037,99.6,0,4,3,0.2857142857142857,0.0,2.54135893648449,60.0,83.0,24.0,5.0,0.0
402038,85.65,0,4,5,0.0909090909090909,0.0,2.54135893648449,83.0,76.0,55.0,8.0,1.0
402038,85.65,0,4,4,0.1111111111111111,0.0,2.54135893648449,89.0,83.0,60.0,8.0,0.0
402038,85.65,0,4,6,0.2666666666666666,0.0,2.54135893648449,85.0,84.0,54.0,8.0,0.0
402038,85.65,0,4,7,0.1818181818181818,0.0,2.54135893648449,78.0,80.0,47.0,8.0,0.0
402038,85.65,0,4,7,0.0588235294117647,0.0,2.54135893648449,73.0,83.0,41.0,8.0,0.0
402038,85.65,0,4,6,0.0384615384615384,0.0,2.54135893648449,65.0,80.0,33.0,8.0,0.0
402039,58.99,0,3,5,0.3076923076923077,0.0,2.54135893648449,98.0,87.0,75.0,5.0,1.0
402039,58.99,0,3,5,0.3809523809523809,1.0,2.54135893648449,87.0,87.0,63.0,5.0,0.0
402039,58.99,0,3,5,0.1428571428571428,0.0,2.54135893648449,92.0,97.0,67.0,5.0,0.0
402039,58.99,0,3,7,0.1818181818181818,0.0,2.54135893648449,79.0,86.0,54.0,5.0,0.0
402039,58.99,0,3,5,0.0588235294117647,0.0,2.54135893648449,75.0,85.0,50.0,5.0,0.0
402040,59.85,0,6,7,0.0666666666666666,0.0,1.0,52.0,46.0,49.0,9.0,1.0
402040,59.85,0,6,5,0.1666666666666666,0.0,2.54135893648449,53.0,53.0,50.0,9.0,0.0
402040,59.85,0,6,5,0.0769230769230769,0.0,2.54135893648449,42.0,49.0,38.0,9.0,0.0
402040,59.85,0,6,4,0.1111111111111111,0.0,2.54135893648449,37.0,49.0,32.0,9.0,0.0
402040,59.85,0,6,5,0.125,0.0,2.54135893648449,35.0,49.0,30.0,9.0,0.0
402040,59.85,0,6,6,0.1111111111111111,0.0,2.54135893648449,21.0,48.0,14.0,9.0,0.0
402041,182.22,0,6,6,0.0769230769230769,0.0,2.54135893648449,72.0,64.0,38.0,10.0,1.0
402041,182.22,0,6,4,0.1428571428571428,0.0,2.54135893648449,62.0,54.0,25.0,10.0,0.0
402041,182.22,0,6,5,0.2222222222222222,0.0,2.54135893648449,64.0,62.0,25.0,10.0,0.0
402041,182.22,0,6,5,0.3478260869565217,1.0,2.54135893648449,58.0,58.0,19.0,10.0,0.0
402041,182.22,0,6,5,0.0476190476190476,0.0,2.54135893648449,57.0,59.0,16.0,10.0,0.0
402042,307.32,5,1,8,0.2,0.0,2.54135893648449,165.0,157.0,142.0,12.0,1.0
402042,307.32,5,1,12,0.25,1.0,2.54135893648449,163.0,158.0,140.0,12.0,0.0
402042,307.32,5,1,6,0.125,0.0,2.54135893648449,160.0,153.0,137.0,12.0,0.0
402042,307.32,5,1,7,0.0909090909090909,0.0,2.54135893648449,155.0,149.0,132.0,12.0,0.0
402042,307.32,5,1,7,0.0434782608695652,0.0,2.54135893648449,154.0,150.0,131.0,12.0,0.0
402042,307.32,5,1,5,0.0294117647058823,0.0,2.54135893648449,150.0,145.0,127.0,12.0,0.0
402042,307.32,5,1,7,0.0476190476190476,0.0,2.54135893648449,141.0,153.0,115.0,12.0,0.0
402042,307.32,5,1,6,0.0526315789473684,0.0,2.54135893648449,96.0,145.0,64.0,12.0,0.0
402042,307.32,5,1,7,0.0099009900990099,0.0,2.54135893648449,84.0,137.0,53.0,12.0,0.0
402043,360.22,5,1,8,0.0909090909090909,0.0,2.54135893648449,164.0,152.0,156.0,24.0,1.0
402043,360.22,5,1,9,0.1538461538461538,1.0,2.54135893648449,159.0,149.0,152.0,24.0,0.0
402043,360.22,5,1,7,0.0769230769230769,0.0,2.54135893648449,140.0,136.0,133.0,24.0,0.0
402043,360.22,5,1,6,0.0769230769230769,0.0,2.54135893648449,144.0,141.0,137.0,24.0,0.0
402043,360.22,5,1,11,0.0149253731343283,0.0,2.54135893648449,127.0,133.0,123.0,24.0,0.0
402043,360.22,5,1,6,0.0588235294117647,0.0,2.54135893648449,129.0,136.0,125.0,24.0,0.0
402043,360.22,5,1,6,0.0588235294117647,0.0,2.54135893648449,141.0,148.0,134.0,24.0,0.0
402043,360.22,5,1,8,0.0099009900990099,0.0,2.54135893648449,128.0,138.0,122.0,24.0,0.0
402043,360.22,5,1,7,0.0149253731343283,0.0,2.54135893648449,121.0,134.0,117.0,24.0,0.0
402043,360.22,5,1,6,0.0476190476190476,0.0,2.54135893648449,120.0,135.0,116.0,24.0,0.0
402043,360.22,5,1,9,0.0588235294117647,0.0,2.54135893648449,127.0,142.0,123.0,24.0,0.0
402043,360.22,5,1,9,0.0476190476190476,0.0,2.54135893648449,122.0,140.0,119.0,24.0,0.0
402043,360.22,5,1,12,0.0294117647058823,0.0,2.54135893648449,131.0,150.0,128.0,24.0,0.0
402043,360.22,5,1,10,0.0196078431372549,0.0,2.54135893648449,116.0,135.0,112.0,24.0,0.0
402043,360.22,5,1,6,0.1428571428571428,0.0,2.54135893648449,119.0,138.0,114.0,24.0,0.0
402043,360.22,5,1,9,0.0666666666666666,0.0,2.54135893648449,116.0,138.0,114.0,24.0,0.0
402043,360.22,5,1,8,0.0079365079365079,0.0,2.54135893648449,97.0,131.0,96.0,24.0,0.0
402044,319.66,5,1,9,0.3333333333333333,0.0,2.54135893648449,173.0,170.0,155.0,8.0,1.0
402044,319.66,5,1,6,0.3636363636363637,1.0,2.54135893648449,171.0,166.0,153.0,8.0,0.0
402044,319.66,5,1,8,0.1538461538461538,0.0,2.54135893648449,159.0,168.0,140.0,8.0,0.0
402044,319.66,5,1,9,0.0476190476190476,0.0,2.54135893648449,142.0,151.0,124.0,8.0,0.0
402044,319.66,5,1,10,0.0384615384615384,0.0,2.54135893648449,113.0,162.0,94.0,8.0,0.0
402045,363.2,5,1,7,0.0196078431372549,0.0,2.54135893648449,162.0,146.0,141.0,15.0,1.0
402045,363.2,5,1,7,0.0476190476190476,0.0,2.54135893648449,161.0,156.0,139.0,15.0,0.0
402045,363.2,5,1,9,0.0294117647058823,0.0,2.54135893648449,157.0,157.0,137.0,15.0,0.0
402045,363.2,5,1,6,0.0909090909090909,0.0,2.54135893648449,157.0,153.0,136.0,15.0,0.0
